employee_id,first_name,last_name,full_name,email,email_domain,hire_date,job_title,department,salary,salary_band,manager_id,address,city,state,zip_code,birth_date,age,tenure_years,status
2651,April,Smith,April Smith,april.smith@enterprise.com,enterprise.com,2021-10-08,Best boy,MARKETING,45000,Junior,3113,MARKETING,SOUTH SAMUELBURGH,NH,12147,1973-04-29,52,4.4,Active
2652,Teresa,Jones,Teresa Jones,teresa.jones@tech.com,tech.com,2021-11-03,Interpreter,MARKETING,90000,Senior,9098,MARKETING,SUSANPORT,NH,92704,1996-05-16,29,4.3,Active
2654,Yvonne,Fuller,Yvonne Fuller,yvonne.fuller@enterprise.com,enterprise.com,2023-08-06,Accommodation manager,HR,85000,Senior,2011,HR,SOUTH KELSEYMOUTH,NY,92006,1982-05-22,43,2.5,Active
2656,Rachel,Murphy,Rachel Murphy,rachel.murphy@company.com,company.com,2023-10-18,"Teacher, special educational needs",ANALYTICS,62100,Mid,3110,N/A,NICOLEPORT,DE,70898,1993-10-03,32,2.3,Active
2657,Brandon,Anderson,Brandon Anderson,brandon.anderson@company.com,company.com,2024-11-12,Insurance underwriter,IT,85000,Senior,3036,N/A,KAYLEEFURT,MH,21797,2001-10-25,24,1.3,Active
2658,Cody,Jones,Cody Jones,cody.jones@analytics.com,analytics.com,2024-06-04,"Administrator, sports",IT,225000,Senior,2024,IT,ELIZABETHLAND,AK,58321,1988-09-04,37,1.7,Active
2661,Andrea,Martinez,Andrea Martinez,andrea.martinez@company.com,company.com,2020-11-30,"Administrator, arts",SALES,90000,Senior,2047,SALES,CRYSTALTOWN,DC,04307,1998-05-03,27,5.2,Active
2664,Joshua,Lopez,Joshua Lopez,joshua.lopez@company.com,company.com,2022-08-16,"Production designer, theatre/television/film",IT,75000,Mid,3117,IT,KELLEYMOUTH,FL,83910,1995-01-01,31,3.5,Active
2665,Diana,Pineda,Diana Pineda,diana.pineda@company.com,company.com,2021-05-24,Sales executive,MARKETING,225000,Senior,2014,MARKETING,N/A,MH,10607,2004-04-16,21,4.7,Active
2666,Jody,Wright,Jody Wright,jody.wright@analytics.com,analytics.com,2023-07-26,Quarry manager,HR,95000,Senior,2043,HR,NORTH JOSEPH,VA,71871,1976-08-07,49,2.6,Active
2667,Cindy,Harris,Cindy Harris,cindy.harris@analytics.com,analytics.com,2022-04-28,TEFL teacher,IT,75000,Mid,3043,IT,DAVIDSIDE,UT,64126,1972-08-20,53,3.8,Active
2668,Peter,Adams,Peter Adams,peter.adams@enterprise.com,enterprise.com,2024-02-04,"Scientist, product/process development",IT,85000,Senior,9054,IT,ANNESHIRE,ME,64317,1972-01-25,54,2,Active
2669,Valerie,Vasquez,Valerie Vasquez,valerie.vasquez@enterprise.com,enterprise.com,2022-11-01,Location manager,IT,75000,Mid,9002,N/A,TAYLORSTAD,NV,14440,1979-07-05,46,3.3,Active
2670,Randy,Garcia,Randy Garcia,randy.garcia@tech.com,tech.com,2020-08-06,Geographical information systems officer,IT,65000,Mid,3088,IT,WEST ALLEN,MT,55872,1984-07-28,41,5.5,Active
2672,Jessica,Joseph,Jessica Joseph,jessica.joseph@company.com,company.com,2022-08-29,"Engineer, manufacturing systems",HR,90000,Senior,5064,HR,CARRIECHESTER,TN,87618,1977-10-07,48,3.5,Active
2676,Heidi,Glenn,Heidi Glenn,heidi.glenn@corp.com,corp.com,2021-06-22,Management consultant,IT,65000,Mid,3025,IT,NORTH SHARONPORT,CO,00971,1980-02-17,46,4.7,Active
2677,Sean,Terrell,Sean Terrell,sean.terrell@analytics.com,analytics.com,2022-03-13,Neurosurgeon,N/A,74000,Mid,9017,N/A,LAKE REBECCAPORT,IN,14132,1998-11-07,27,3.9,Active
2678,Patrick,Thompson,Patrick Thompson,patrick.thompson@company.com,company.com,2020-05-31,"Engineer, building services",SALES,95000,Senior,9054,SALES,LAKE MICHAELMOUTH,PW,55168,2002-02-26,23,5.7,Active
2679,James,Simpson,James Simpson,james.simpson@company.com,company.com,2025-01-15,Corporate treasurer,MARKETING,105000,Senior,9003,MARKETING,PORT WILLIAM,NH,28292,1991-05-25,34,1.1,Active
2681,Daniel,Scott,Daniel Scott,daniel.scott@tech.com,tech.com,2020-09-09,Museum education officer,SALES,95000,Senior,9032,SALES,FARRELLHAVEN,ME,46991,1976-08-13,49,5.4,Active
2682,Brandon,Smith,Brandon Smith,brandon.smith@enterprise.com,enterprise.com,2022-02-02,Chiropractor,SALES,75000,Mid,5004,SALES,N/A,NE,84788,2001-10-17,24,4,Active
2684,Russell,Hodges,Russell Hodges,russell.hodges@enterprise.com,enterprise.com,2021-06-03,English as a foreign language teacher,SALES,75000,Mid,5037,SALES,N/A,AR,11093,1996-09-10,29,4.7,Active
2687,Ebony,Martin,Ebony Martin,ebony.martin@corp.com,corp.com,2023-09-30,Production engineer,SALES,75000,Mid,9009,SALES,NORTH ERIN,UT,83660,1988-08-12,37,2.4,Active
2692,Tony,Smith,Tony Smith,tony.smith@corp.com,corp.com,2021-05-06,"Scientist, audiological",IT,90000,Senior,3143,IT,JACKSONHAVEN,WI,76238,1991-04-20,34,4.8,Active
2693,Alexander,Rodriguez,Alexander Rodriguez,alexander.rodriguez@corp.com,corp.com,2022-10-08,Tree surgeon,IT,45000,Junior,2064,IT,EAST MELANIESTAD,NC,87974,1967-06-16,58,3.4,Active
2694,Crystal,Sparks,Crystal Sparks,crystal.sparks@corp.com,corp.com,2020-09-28,"Programmer, multimedia",ANALYTICS,74000,Mid,3074,N/A,CYNTHIAFURT,GU,87298,1996-09-19,29,5.4,Active
2697,Tim,Crosby,Tim Crosby,tim.crosby@company.com,company.com,2020-09-02,"Biochemist, clinical",ANALYTICS,225000,Senior,9003,N/A,SULLIVANSIDE,FL,70015,1973-02-05,53,5.5,Active
2698,April,Rowland,April Rowland,april.rowland@corp.com,corp.com,2021-05-24,Press photographer,IT,225000,Senior,5032,N/A,BOOKERLAND,UT,64828,1974-02-06,52,4.7,Active
2699,Jennifer,Nunez,Jennifer Nunez,jennifer.nunez@corp.com,corp.com,2024-06-27,Health promotion specialist,IT,74000,Mid,3079,IT,FERRELLBOROUGH,AL,99791,1967-10-29,58,1.6,Active
2701,Tyler,Roberts,Tyler Roberts,tyler.roberts@company.com,company.com,2024-04-30,Senior tax professional/tax inspector,IT,74000,Mid,2045,IT,NORTH TIMOTHY,MS,28044,1992-05-22,33,1.8,Active
2702,Troy,Benjamin,Troy Benjamin,troy.benjamin@company.com,company.com,2023-07-14,"Engineer, land",HR,75000,Mid,3077,HR,EAST SCOTT,MS,44973,1994-04-03,31,2.6,Active
2703,Kristi,Bryant,Kristi Bryant,kristi.bryant@corp.com,corp.com,2023-03-11,Maintenance engineer,IT,55000,Mid,5011,IT,MARTHABURY,AK,73269,1991-01-07,35,2.9,Active
2704,Juan,Smith,Juan Smith,juan.smith@analytics.com,analytics.com,2023-05-20,Optometrist,IT,65000,Mid,3026,IT,ANTONIOSIDE,AL,54693,1970-09-19,55,2.8,Active
2708,Brenda,Mercado,Brenda Mercado,brenda.mercado@enterprise.com,enterprise.com,2025-07-21,Interior and spatial designer,HR,45000,Junior,5066,HR,SOUTH STEPHANIE,ND,68110,1970-10-23,55,0.6,Active
2710,Jeremy,Collins,Jeremy Collins,jeremy.collins@company.com,company.com,2019-03-07,Horticultural consultant,IT,90000,Senior,5100,IT,N/A,GA,21307,1973-02-25,53,7,Active
2712,Kristy,Bell,Kristy Bell,kristy.bell@corp.com,corp.com,2025-02-25,Insurance account manager,SALES,105000,Senior,5061,N/A,N/A,AL,89452,1974-04-20,51,1,Active
2713,Deborah,Rivera,Deborah Rivera,deborah.rivera@analytics.com,analytics.com,2024-07-02,"Conservator, furniture",HR,74000,Mid,5032,N/A,GRAHAMVIEW,GU,18763,2001-03-01,24,1.6,Active
2715,Dustin,Graham,Dustin Graham,dustin.graham@corp.com,corp.com,2021-05-08,Illustrator,ANALYTICS,74000,Mid,3079,ANALYTICS,N/A,KY,28831,1997-06-07,28,4.8,Active
2716,Rachel,Walker,Rachel Walker,rachel.walker@corp.com,corp.com,2024-10-27,"Research officer, political party",HR,95000,Senior,5064,HR,HENDERSONLAND,TN,07388,1987-08-28,38,1.3,Active
2718,Robert,Cherry,Robert Cherry,robert.cherry@enterprise.com,enterprise.com,2021-10-05,Pathologist,MARKETING,55000,Mid,3026,MARKETING,MARTINFURT,KS,63381,1995-02-13,31,4.4,Active
2720,Natalie,Rivera,Natalie Rivera,natalie.rivera@company.com,company.com,2019-08-14,"Teacher, adult education",SALES,74000,Mid,9098,N/A,BURKEVIEW,KS,24142,1984-08-28,41,6.5,Active
2722,Brenda,Beard,Brenda Beard,brenda.beard@enterprise.com,enterprise.com,2020-04-23,Translator,IT,90000,Senior,2098,IT,WEST DAVID,MA,17157,1966-02-16,60,5.8,Active
2723,Eric,Andrews,Eric Andrews,eric.andrews@company.com,company.com,2024-03-08,Multimedia specialist,HR,90000,Senior,5055,N/A,N/A,TN,52362,1977-01-15,49,2,Active
2724,Amy,Davis,Amy Davis,amy.davis@analytics.com,analytics.com,2021-10-29,"Education officer, community",ANALYTICS,95000,Senior,5064,N/A,JAYMOUTH,VI,38371,1973-07-15,52,4.3,Active
2730,Roberto,Torres,Roberto Torres,roberto.torres@enterprise.com,enterprise.com,2022-07-17,"Scientist, physiological",IT,105000,Senior,9036,IT,WEST TAMMY,CA,96664,1999-01-14,27,3.6,Active
2731,Ralph,Nguyen,Ralph Nguyen,ralph.nguyen@analytics.com,analytics.com,2021-11-26,Nature conservation officer,N/A,45000,Junior,5049,N/A,N/A,NE,96120,1994-02-28,31,4.2,Active
2733,Thomas,Johnson,Thomas Johnson,thomas.johnson@tech.com,tech.com,2020-10-05,Haematologist,N/A,62100,Mid,9007,N/A,JONESLAND,AR,41121,1991-05-15,34,5.4,Active
2740,Joseph,Saunders,Joseph Saunders,joseph.saunders@enterprise.com,enterprise.com,2023-09-13,Herbalist,HR,55000,Mid,9008,N/A,LESLIECHESTER,FM,21767,1975-11-01,50,2.4,Active
2741,Jose,Joyce,Jose Joyce,jose.joyce@enterprise.com,enterprise.com,2023-05-10,Jewellery designer,N/A,74000,Mid,9028,N/A,PORT SHELIA,FL,19579,1994-05-14,31,2.8,Active
2742,Frank,Kennedy,Frank Kennedy,frank.kennedy@analytics.com,analytics.com,2021-06-20,"Engineer, production",IT,90000,Senior,9017,IT,MANNINGVILLE,WI,92477,1997-09-14,28,4.7,Active
2743,Nicholas,Figueroa,Nicholas Figueroa,nicholas.figueroa@analytics.com,analytics.com,2024-12-19,Air cabin crew,ANALYTICS,74000,Mid,9012,ANALYTICS,LAKE AMBER,OK,49395,1966-02-15,60,1.2,Active
2744,Andrew,Kramer,Andrew Kramer,andrew.kramer@analytics.com,analytics.com,2020-08-25,Ambulance person,MARKETING,55000,Mid,9042,N/A,N/A,DC,89192,2003-01-28,23,5.5,Active
2745,Christopher,Coleman,Christopher Coleman,christopher.coleman@enterprise.com,enterprise.com,2023-09-07,Public relations account executive,ANALYTICS,45000,Junior,2091,N/A,N/A,IN,15616,1981-07-06,44,2.5,Active
2747,Marcus,Harris,Marcus Harris,marcus.harris@enterprise.com,enterprise.com,2023-12-04,"Psychologist, counselling",MARKETING,225000,Senior,9072,N/A,MILLERPORT,TN,50768,2001-05-01,24,2.2,Active
2750,Marissa,Diaz,Marissa Diaz,marissa.diaz@tech.com,tech.com,2021-05-24,Financial planner,HR,65000,Mid,5016,HR,LARASHIRE,OR,01702,1990-02-06,36,4.7,Active
2754,Eric,Miller,Eric Miller,eric.miller@corp.com,corp.com,2021-04-07,Recycling officer,SALES,75000,Mid,5073,SALES,N/A,PW,72669,1980-07-26,45,4.9,Active
2756,Kimberly,Martinez,Kimberly Martinez,kimberly.martinez@tech.com,tech.com,2021-11-25,Quarry manager,ANALYTICS,225000,Senior,5056,ANALYTICS,NORTH MISTYBURGH,IA,91191,1996-09-14,29,4.2,Active
2757,Elizabeth,Stewart,Elizabeth Stewart,elizabeth.stewart@enterprise.com,enterprise.com,2024-11-06,Forest/woodland manager,N/A,45000,Junior,3023,N/A,NEW MICHAELBURGH,FM,98135,2000-06-15,25,1.3,Active
2758,John,Sherman,John Sherman,john.sherman@corp.com,corp.com,2020-09-20,Translator,MARKETING,105000,Senior,5072,MARKETING,RACHELBURY,PR,30647,1996-07-31,29,5.4,Active
2760,Alyssa,Moreno,Alyssa Moreno,alyssa.moreno@company.com,company.com,2020-09-19,"Development worker, community",HR,62100,Mid,3026,HR,PORT PAUL,WI,87649,1987-11-25,38,5.4,Active
2767,Lisa,Brown,Lisa Brown,lisa.brown@corp.com,corp.com,2023-02-17,General practice doctor,IT,90000,Senior,3133,IT,MCCARTHYLAND,MN,72141,1980-01-13,46,3,Active
2770,Benjamin,Lee,Benjamin Lee,benjamin.lee@tech.com,tech.com,2020-04-23,"Surveyor, rural practice",MARKETING,105000,Senior,5082,N/A,PORT MARK,CO,25975,2002-03-24,23,5.8,Active
2771,Christopher,Palmer,Christopher Palmer,christopher.palmer@analytics.com,analytics.com,2020-04-11,Tourist information centre manager,IT,62100,Mid,3100,IT,NEW TIMOTHY,NV,68776,1993-06-16,32,5.9,Active
2774,Jose,Gallagher,Jose Gallagher,jose.gallagher@company.com,company.com,2023-10-26,"Nurse, adult",IT,90000,Senior,5017,IT,NORTH KEVIN,MD,40809,1972-10-09,53,2.3,Active
2775,Sonia,Whitaker,Sonia Whitaker,sonia.whitaker@enterprise.com,enterprise.com,2019-12-08,"Engineer, building services",MARKETING,65000,Mid,5031,MARKETING,POOLEFORT,IL,06430,1968-07-29,57,6.2,Active
2776,Jeremiah,Bowen,Jeremiah Bowen,jeremiah.bowen@enterprise.com,enterprise.com,2023-09-10,"Scientist, marine",IT,45000,Junior,2045,IT,EAST ROBERT,MD,15977,1973-11-12,52,2.4,Active
2777,James,Roman,James Roman,james.roman@enterprise.com,enterprise.com,2024-11-20,"Education officer, community",N/A,45000,Junior,5090,N/A,SOUTH CHRISTINAMOUTH,AZ,31313,1967-06-27,58,1.2,Active
2778,Rebecca,Ross,Rebecca Ross,rebecca.ross@enterprise.com,enterprise.com,2024-08-18,Human resources officer,SALES,75000,Mid,9091,N/A,NEW JAMES,RI,44074,2001-02-24,25,1.5,Active
2779,Kathryn,Mathis,Kathryn Mathis,kathryn.mathis@analytics.com,analytics.com,2023-11-09,Astronomer,HR,45000,Junior,3036,HR,NORTH SHAWN,MI,07725,1967-03-28,58,2.3,Active
2780,Kimberly,Benjamin,Kimberly Benjamin,kimberly.benjamin@tech.com,tech.com,2024-05-03,Chartered accountant,N/A,75000,Mid,9040,N/A,N/A,SD,02959,2002-11-10,23,1.8,Active
2781,Cynthia,White,Cynthia White,cynthia.white@corp.com,corp.com,2020-04-10,"Surveyor, hydrographic",IT,90000,Senior,5014,N/A,ANDREWFORT,CA,69200,2003-07-14,22,5.9,Active
2782,Melissa,Curry,Melissa Curry,melissa.curry@tech.com,tech.com,2019-11-21,"Psychologist, sport and exercise",MARKETING,65000,Mid,9028,MARKETING,EAST ASHLEY,WI,13610,1991-12-23,34,6.2,Active
2783,Robert,Kelly,Robert Kelly,robert.kelly@company.com,company.com,2021-08-30,Careers adviser,N/A,90000,Senior,2077,N/A,LAKE MONICAVILLE,FL,56450,1997-02-22,29,4.5,Active
2788,Jason,Wilson,Jason Wilson,jason.wilson@company.com,company.com,2021-10-03,Company secretary,IT,65000,Mid,2066,IT,TIMOTHYPORT,TN,53797,1976-06-21,49,4.4,Active
2790,Scott,Doyle,Scott Doyle,scott.doyle@corp.com,corp.com,2021-10-05,"Administrator, local government",IT,55000,Mid,3004,IT,EAST JESSE,OR,37644,1975-09-29,50,4.4,Active
2795,Christian,Reed,Christian Reed,christian.reed@corp.com,corp.com,2021-08-04,Forensic psychologist,IT,62100,Mid,3102,IT,CALEBSIDE,OH,57873,1997-01-26,29,4.5,Active
2796,Angela,Robbins,Angela Robbins,angela.robbins@tech.com,tech.com,2023-08-14,Marine scientist,SALES,74000,Mid,5035,SALES,PORT MELISSA,ND,74348,1968-12-28,57,2.5,Active
2798,Dennis,Everett,Dennis Everett,dennis.everett@company.com,company.com,2023-08-11,Environmental education officer,IT,74000,Mid,3007,IT,SOUTH DIANA,FL,85818,2001-07-05,24,2.5,Active
2799,Steven,Reynolds,Steven Reynolds,steven.reynolds@enterprise.com,enterprise.com,2021-11-29,Media buyer,SALES,85000,Senior,3116,SALES,SANDERSBOROUGH,UT,11386,1999-05-06,26,4.2,Active
2800,Christopher,Smith,Christopher Smith,christopher.smith@enterprise.com,enterprise.com,2021-02-27,Animal technologist,SALES,74000,Mid,5082,SALES,NEW GEOFFREYSTAD,ID,56717,1967-06-22,58,5,Active
2801,Tyler,Carr,Tyler Carr,tyler.carr@enterprise.com,enterprise.com,2023-11-01,"Accountant, chartered management",IT,95000,Senior,3135,N/A,ROBERTHAVEN,FM,89763,1975-11-28,50,2.3,Active
2802,Dustin,Kim,Dustin Kim,dustin.kim@company.com,company.com,2020-12-08,Hospital doctor,IT,225000,Senior,9082,IT,JENNIFERTOWN,MH,71189,1966-09-25,59,5.2,Active
2803,Samantha,Underwood,Samantha Underwood,samantha.underwood@tech.com,tech.com,2020-12-26,Clinical embryologist,HR,45000,Junior,3123,HR,N/A,HI,92903,1979-10-17,46,5.2,Active
2804,Sherry,Davies,Sherry Davies,sherry.davies@enterprise.com,enterprise.com,2024-10-13,Surgeon,IT,225000,Senior,3053,IT,ELIJAHVIEW,MS,57355,1972-03-01,54,1.4,Active
2805,Rebecca,Carroll,Rebecca Carroll,rebecca.carroll@analytics.com,analytics.com,2023-12-07,Purchasing manager,SALES,85000,Senior,9081,SALES,PORT KENNETHLAND,OR,02214,1982-07-05,43,2.2,Active
2807,James,Spencer,James Spencer,james.spencer@company.com,company.com,2020-02-09,"Civil engineer, consulting",SALES,225000,Senior,2048,SALES,PAULHAVEN,CA,19516,1999-11-16,26,6,Active
2808,Zachary,Shepherd,Zachary Shepherd,zachary.shepherd@tech.com,tech.com,2023-07-19,Research scientist (life sciences),IT,55000,Mid,2087,IT,NEW PETER,GA,55335,2004-01-07,22,2.6,Active
2809,Paul,Wise,Paul Wise,paul.wise@company.com,company.com,2020-04-25,"Programmer, multimedia",ANALYTICS,62100,Mid,2093,ANALYTICS,WEST JEREMYHAVEN,MD,12124,1996-08-03,29,5.8,Active
2810,Michael,Velez,Michael Velez,michael.velez@corp.com,corp.com,2020-12-08,Paediatric nurse,SALES,65000,Mid,9019,N/A,N/A,PA,27651,1974-09-03,51,5.2,Active
2813,Jennifer,Lozano,Jennifer Lozano,jennifer.lozano@tech.com,tech.com,2020-10-23,Agricultural consultant,IT,62100,Mid,9032,IT,NORTH JACKPORT,WI,95598,1994-11-12,31,5.3,Active
2816,Charles,Lowery,Charles Lowery,charles.lowery@analytics.com,analytics.com,2021-12-06,"Conservator, furniture",IT,95000,Senior,3136,IT,WALKERMOUTH,LA,15253,1967-03-31,58,4.2,Active
2818,Sandra,Romero,Sandra Romero,sandra.romero@corp.com,corp.com,2022-04-16,English as a foreign language teacher,SALES,95000,Senior,9047,N/A,SOUTH DAVID,GA,46238,1991-06-06,34,3.8,Active
2819,Richard,Garcia,Richard Garcia,richard.garcia@analytics.com,analytics.com,2023-06-09,Public relations officer,HR,95000,Senior,9040,HR,ACOSTAVILLE,KY,82145,2002-09-19,23,2.7,Active
2822,Edward,Medina,Edward Medina,edward.medina@analytics.com,analytics.com,2020-12-26,Land,IT,55000,Mid,5020,N/A,PORT BRETTBURY,AK,26076,2002-05-31,23,5.2,Active
2823,Francisco,Robinson,Francisco Robinson,francisco.robinson@corp.com,corp.com,2021-11-05,Ship broker,MARKETING,62100,Mid,3078,MARKETING,JAMESTON,VI,63007,1981-06-16,44,4.3,Active
2824,Heather,Lopez,Heather Lopez,heather.lopez@enterprise.com,enterprise.com,2021-05-22,Facilities manager,SALES,105000,Senior,9096,SALES,NORTH JASON,RI,11958,1997-04-30,28,4.7,Active
2830,Christopher,Schwartz,Christopher Schwartz,christopher.schwartz@tech.com,tech.com,2023-05-25,Town planner,IT,225000,Senior,2090,IT,N/A,MO,21061,2001-10-19,24,2.7,Active
2831,James,Sullivan,James Sullivan,james.sullivan@corp.com,corp.com,2023-08-09,Community education officer,ANALYTICS,95000,Senior,3115,N/A,EAST ABIGAILBURY,ND,36522,1981-04-13,44,2.5,Active
2833,Sarah,Hartman,Sarah Hartman,sarah.hartman@analytics.com,analytics.com,2019-10-02,Trade union research officer,HR,65000,Mid,9012,HR,SOUTH RUSSELL,WA,81414,1982-11-06,43,6.4,Active
2835,Sandra,Benjamin,Sandra Benjamin,sandra.benjamin@enterprise.com,enterprise.com,2025-07-20,Economist,IT,85000,Senior,3072,IT,N/A,MO,41721,1986-08-02,39,0.6,Active
2836,Leslie,White,Leslie White,leslie.white@enterprise.com,enterprise.com,2023-04-08,"Engineer, land",HR,65000,Mid,3077,N/A,NEW STEPHENSHIRE,KY,81124,2004-10-24,21,2.9,Active
2837,Erin,Rodgers,Erin Rodgers,erin.rodgers@corp.com,corp.com,2022-02-13,Visual merchandiser,ANALYTICS,62100,Mid,3131,ANALYTICS,PORT WILLIAM,CO,41690,1973-01-21,53,4,Active
2838,Mario,Stephens,Mario Stephens,mario.stephens@company.com,company.com,2019-09-04,Firefighter,ANALYTICS,65000,Mid,9051,ANALYTICS,NORTH KARISIDE,NE,69619,1977-03-05,48,6.5,Active
2841,Adam,Jimenez,Adam Jimenez,adam.jimenez@tech.com,tech.com,2023-12-02,Materials engineer,IT,85000,Senior,5019,IT,RACHELFORT,NJ,70629,1967-05-18,58,2.2,Active
2842,Mary,Sherman,Mary Sherman,mary.sherman@company.com,company.com,2019-04-23,Travel agency manager,ANALYTICS,95000,Senior,5045,ANALYTICS,SOUTH MELISSASIDE,ID,98980,1995-12-28,30,6.8,Active
2843,Wayne,Williams,Wayne Williams,wayne.williams@analytics.com,analytics.com,2022-01-23,Automotive engineer,N/A,45000,Junior,3135,N/A,JAMESPORT,TN,69975,1977-10-04,48,4.1,Active
2845,Dominique,Watson,Dominique Watson,dominique.watson@enterprise.com,enterprise.com,2019-11-05,Secretary/administrator,ANALYTICS,55000,Mid,2011,ANALYTICS,JACKSONHAVEN,IL,75959,1966-02-18,60,6.3,Active
2847,Kathleen,Edwards,Kathleen Edwards,kathleen.edwards@enterprise.com,enterprise.com,2021-12-12,"Nurse, learning disability",SALES,90000,Senior,9011,SALES,PORT JUSTINVILLE,PW,47787,1991-07-02,34,4.2,Active
2858,Gerald,Taylor,Gerald Taylor,gerald.taylor@analytics.com,analytics.com,2021-11-21,Fast food restaurant manager,MARKETING,90000,Senior,2078,MARKETING,JOHNBURGH,AZ,59901,1969-11-20,56,4.2,Active
2860,Bradley,Rios,Bradley Rios,bradley.rios@tech.com,tech.com,2023-06-09,Community development worker,IT,90000,Senior,2082,IT,EAST JAMESBOROUGH,IN,85308,1980-09-13,45,2.7,Active
2863,John,Gregory,John Gregory,john.gregory@company.com,company.com,2019-10-26,"Psychologist, counselling",SALES,105000,Senior,2071,SALES,PORT JENNIFER,PW,15755,1994-02-23,32,6.3,Active
2865,Patricia,White,Patricia White,patricia.white@company.com,company.com,2024-04-26,Advertising art director,ANALYTICS,74000,Mid,9039,ANALYTICS,IANTON,MT,70709,1993-07-15,32,1.8,Active
2866,Jill,Cunningham,Jill Cunningham,jill.cunningham@corp.com,corp.com,2023-08-18,Cytogeneticist,N/A,85000,Senior,2045,N/A,EAST GLORIA,AL,66482,1966-06-22,59,2.5,Active
2867,Angel,Perkins,Angel Perkins,angel.perkins@tech.com,tech.com,2020-09-05,Ceramics designer,ANALYTICS,62100,Mid,3072,ANALYTICS,N/A,NC,39176,2004-06-08,21,5.5,Active
2869,Cathy,Mcgrath,Cathy Mcgrath,cathy.mcgrath@analytics.com,analytics.com,2020-12-01,"Engineer, chemical",MARKETING,45000,Junior,5069,MARKETING,ANDREWVIEW,WY,22692,2002-10-22,23,5.2,Active
2870,Michael,Ingram,Michael Ingram,michael.ingram@tech.com,tech.com,2023-11-03,"Social research officer, government",SALES,55000,Mid,5023,N/A,MICHAELVIEW,PW,66000,1986-06-11,39,2.3,Active
2871,Carolyn,Bennett,Carolyn Bennett,carolyn.bennett@corp.com,corp.com,2023-12-26,Chief Technology Officer,HR,65000,Mid,3080,HR,WEST JAMES,VA,43581,1997-05-16,28,2.2,Active
2873,Eric,Hammond,Eric Hammond,eric.hammond@enterprise.com,enterprise.com,2020-05-10,Camera operator,ANALYTICS,225000,Senior,2052,ANALYTICS,MICHAELSHIRE,GU,81838,1991-02-26,35,5.8,Active
2874,Mary,Johnson,Mary Johnson,mary.johnson@corp.com,corp.com,2019-11-01,Materials engineer,HR,85000,Senior,5017,HR,ROBERTFORT,CT,93580,1978-03-17,47,6.3,Active
2875,Alexis,Powell,Alexis Powell,alexis.powell@company.com,company.com,2020-12-11,"Presenter, broadcasting",IT,75000,Mid,5000,IT,PORT JENNIFERBOROUGH,WV,73518,1987-09-18,38,5.2,Active
